country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Seychelles,Africa,https://cdn.countryflags.com/thumbs/seychelles/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Sierra Leone,Africa,https://cdn.countryflags.com/thumbs/sierra-leone/flag-button-round-250.png,"","","","","","","","","","","","","","",95,307,425,725,559,500,500,500,500,500,500,600,650,650,650,650,650,658,670,700,650,437,200,100,40,20,19,22,25,27,30,32,33,34,35,37,40,45,49,53,45,46,47,47
Singapore,Asia & the Pacific,https://cdn.countryflags.com/thumbs/singapore/flag-button-round-250.png,505,425,354,382,498,468,398,508,342,490,500,317,417,376,311,407,576,596,478,402,133,88,34,10,16,10,12,10,10,13,12,11,10,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Europe,https://cdn.countryflags.com/thumbs/slovakia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13400,14000,8700,1106,994,1487,1289,1870,1987,2020,1932,1298,1038,668,390,1,2,1,14,15,4,3,13,5,5,4
Slovenia,Europe,https://cdn.countryflags.com/thumbs/slovenia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/solomon-islands/flag-button-round-250.png,50,50,55,55,60,60,65,67,70,70,70,70,70,74,76,78,80,82,84,86,88,90,90,90,92,90,90,92,92,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,102,102,102,110,110,106,109,111,112,112,113,114,114
Somalia,Africa,https://cdn.countryflags.com/thumbs/somalia/flag-button-round-250.png,42,70,106,20,80,80,80,80,80,80,80,90,90,90,90,100,100,100,110,110,112,115,118,120,120,120,120,120,120,128,19,20,80,100,93,88,83,80,88,100,105,110,100,95,100,106,113,121,127,133,134,140,140,141,149,148,151,154
South Africa,Africa,https://cdn.countryflags.com/thumbs/south-africa/flag-button-round-250.png,26200,24400,28200,31200,27400,22100,27200,38150,37800,34400,32400,31000,29200,33700,27500,32100,40530,43970,47707,34600,27737,34230,38690,35500,37300,32200,27200,29500,36900,27400,30290,34980,30390,19460,20570,21520,26420,31490,30100,29700,33990,33020,37400,25200,23550,14850,12810,9041,9565,12300,15000,17010,15200,12876,14380,14700,14800,15600
South Korea,Asia & the Pacific,https://cdn.countryflags.com/thumbs/south-korea/flag-button-round-250.png,31530,35025,29008,49299,56053,71936,66000,69696,59195,56309,63364,115934,111596,95098,104233,111619,144533,134349,110626,92506,86997,115173,100677,94172,75679,82982,78039,72998,78422,70073,69696,79567,106493,98598,83862,61108,54388,55535,65443,68198,55587,47549,35666,36380,35000,34000,32000,33000,34000,33910,33936,33226,30658,27911,27834,27642,26908,26175
South Sudan,Africa,https://www.worldatlas.com/r/w728-h425-c728x425/upload/b1/9f/c9/ss-flag.jpg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Spain,Europe,https://cdn.countryflags.com/thumbs/spain/flag-button-round-250.png,36660,31536,27239,27800,34300,21500,31200,26400,19500,26100,26600,27100,25700,23400,25900,29100,21600,29900,34927,36800,43500,42200,43150,43218,42200,37700,31900,33700,55100,43178,49138,45052,44800,44032,42915,44396,46085,43658,40395,42908,40710,41525,40192,40596,40251,32563,29248,31127,34827,33410,33692,33200,31330,29140,29534,29238,29679,25983
Sri Lanka,Asia & the Pacific,https://cdn.countryflags.com/thumbs/sri-lanka/flag-button-round-250.png,2966,2700,3500,4300,4600,5216,6804,7607,8100,8600,9000,9000,9200,9200,5633,6579,6500,7500,11000,18602,15200,16670,14500,15300,15300,15086,11989,12880,11000,10335,9120,9252,11696,12241,11383,10720,9990,9044,6010,5400,4520,3820,3810,4390,4210,3710,4150,3770,3810,4200,3470,3620,5040,3322,4718,7024,7105,5903
Sudan,Africa,https://cdn.countryflags.com/thumbs/sudan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Suriname,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/suriname/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Swaziland,Africa,https://cdn.countryflags.com/thumbs/swaziland/flag-button-round-250.png,198,288,230,273,109,145,163,200,218,276,273,372,375,254,425,441,438,655,198,310,199,200,157,62,53,90,90,63,24,23,40,35,32,32,33,10,16,18,50,71,75,73,75,84,90,97,104,110,117,124,131,137,144,149,153,154,159,163
Sweden,Europe,https://cdn.countryflags.com/thumbs/sweden/flag-button-round-250.png,95,84,115,108,"","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Switzerland,Europe,https://cdn.countryflags.com/thumbs/switzerland/flag-button-round-250.png,1783,1866,1749,1923,1561,1781,2089,1881,2000,1955,1789,1852,1711,1805,1568,1982,1166,1455,1777,1261,1746,1554,1700,1759,1496,1747,1305,1530,1571,1106,1365,1173,1437,1318,1594,1659,1040,1506,1103,1182,1343,1462,1584,1320,1527,1176,870,1201,953,1183,1238,1071,1051,997,1033,1013,985,1000
Syria,Asia & the Pacific,https://cdn.countryflags.com/thumbs/syria/flag-button-round-250.png,7176,6645,700,11320,11979,9747,5996,8406,8851,6674,7450,11594,10939,10124,11995,12031,11541,13091,11623,13758,12499,13695,14400,13300,13900,16603,16800,15400,13000,13100,16200,23575,15000,14300,23361,18100,16800,21700,24700,26112,28802,27700,26209,25942,28870,24900,24066,20580,19881,20150,17059,15620,15817,14731,14613,13831,12504,13649
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,15854,16077,17413,19379,16301,15054,17735,20644,20509,20800,16808,16417,17883,17713,18109,26433,24695,22129,21476,19747,22718,25570,22722,26491,25358,24322,24005,20206,18484,18528,20686,16393,17428,18526,12685,11230,10283,9972,9295,11510,9215,7578,5243,5490,2743,2193,1672,1725,1928,1928,1737,1642,1700,1650,1604,1371,1335,1177
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9640,11500,9773,6300,2865,6371,10057,6873,7186,4059,4081,744,2675,1609,1301,516,189,235,497,704,897,1119,550,253,179,212,138
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,2701,1770,2219,3389,5172,5103,7753,11662,11044,11971,14154,13069,13024,18150,14157,18841,18318,17053,17193,16771,17200,13620,11019,13434,12552,16466,12921,11554,11808,16459,23322,23324,24108,25791,22630,28598,35380,50328,37930,26384,24522,27423,28000,34000,47000,52000,50600,50800,58700,60900,130000,120000,86359,82157,97595,101129,104069,107009
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,29000,29000,30000,30900,35650,88000,78000,85300,90300,93000,49000,51300,45400,56000,62765,67672,76752,83350,73325,84272,75230,86020,93000,90000,90000,85000,67000,54228,60245,69469,85400,93600,93600,50800,48800,59800,72400,74300,79300,60624,74076,77693,75290,68249,71953,65835,58562,61930,62449,59540,67900,68076,71586,79618,61086,60265,66912,67230
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,50,50,50,50,50,50,50,52,77,91,109,37,35,70,"",0,"","","","","","","","","","","","","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1969,1942,1914,1886,1838,1819,1800,1800,1800,1800,1800,1800,1809,1825,1837,1850,1860,1855,1862,1866,1873,1881,1892,1906,1914,1923,1931
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,40,40,49,44,47,68,116,206,229,245,215,251,332,312,286,148,88,120,119,14,43,52,41,61,44,71,67,78,71,101,91,82,74,31,32,36,33,47,60,90,120,150,165,180,200,255,225,225,240,229,217,200,198,197,200,197,195,194
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,978,616,928,1560,1752,2180,2330,2750,2680,2610,2038,1490,1668,2160,3280,4246,4400,4700,4400,4100,5860,5500,4400,3350,3950,4500,5400,5000,5500,6800,5800,5210,5200,3580,4000,2700,3300,3800,2800,3436,3121,2800,1978,1985,3048,3970,2582,2546,1600,1600,1360,1100,1400,1444,1241,3109,1349,1745
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,101407,89793,132183,193668,132374,164197,189259,163038,146592,149861,173861,179799,149120,203487,199935,323963,247952,292563,216585,228349,168024,207735,233843,177529,170491,158480,184712,219063,269888,296008,240881,334276,338796,186954,204440,225216,286414,250556,243468,200280,144786,152856,112158,133913,135247,98137,74584,93403,81053,53018,45435,73285,93158,74696,75000,74238,93666,80200
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2200,2500,2200,1317,2500,3220,3220,3220,3220,3220,3000,3000,3000,3100,3500,3100,3000,3000,3069,3185,3145,3161,3208,3249,3216,3230,3243
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,7217,5092,2936,3860,3450,2540,3963,4572,3523,3400,4400,5000,3900,3200,4000,3700,2500,1400,800,400,100,647,1650,1969,1613,949,1214,2639,3456,3322,5140,6686,5183,6548,6851,6349,8195,11333,20864,22837,22572,36310,34250,32520,31413,15793,26383,29040,18846,27138,28444,31000,31595,31736,33925,33629,34346,35063
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8991,7140,6000,4100,2460,2790,2500,4000,3000,2200,1600,1450,1100,490,340,160,160,110,310,320,100,100,50,290,940,1430,1290
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","",1000,1000,1500,1800,2000,2500,2000,1800,1700,1600,1500,1344,1609,1445,1399,2192,1386,2301,971,672,600,546,537,707,835,793,614,600,592,553,613,611,535,678,660,634,638,644,608,488,300,330,338,411,464,284,250,310,330,306,300,292,285
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,935000,1050000,1063100,1010600,841200,855017,892625,775803,817950,864752,773322,793371,792000,904500,989871,969174,868230,918438,692427,810200,936030,904680,648170,783790,685660,528000,539260,621200,620150,737710,754942,780933,731785,717986,576018,688869,810746,671264,586352,477750,449641,395132,364033,400010,292572,330167,357272,363101,373115,325764,271361,345957,328208,397533,326210,285180,322120,241870
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,211,331,412,162,160,143,164,219,277,411,402,465,528,1021,794,1361,1427,1587,1361,1392,1278,1808,1725,1750,1990,1400,1400,1790,1900,1860,1965,2100,2400,2397,2500,2545,2600,2688,2757,2800,2900,2936,3000,2994,3000,3035,3065,3091,3115,3161,3161,3200,3100,3150,3207,3287,3294,3319
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8800,8500,11100,17400,11600,30600,33800,24900,24400,23200,11200,10900,15000,10200,7800,12300,11300,11600,10400,8791,8745,15014,15214,7075,5635,5543,5570
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,10360,8376,8817,8352,9046,9749,9737,11425,9501,11912,13755,12537,13433,14347,15771,15299,15294,15486,21675,13131,16637,16270,14969,14807,15457,16715,16247,15301,14908,14550,14000,14263,16631,15577,14751,14412,13866,12334,10034,8755,6464,6504,7239,3677,3714,5035,5082,5000,4763,4374,3924,3892,4386,5047,3627,1406,3360,2798
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,13800,12000,11000,11800,13200,11900,11900,11600,11800,14500,15000,12400,14000,15000,11400,15570,17400,25160,15290,25530,20310,21200,24850,32970,38400,33400,33430,35560,23900,21827,36200,27300,20300,21700,27700,23500,27200,33426,35600,27100,32000,33200,31800,23400,25900,41900,31900,28800,40062,56530,49395,47407,50604,49246,37767,29215,32065,31440
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,3150,3150,3200,3200,3260,3372,3372,3372,3422,3422,4372,6372,6422,6372,6270,7159,7714,5233,7134,7616,7075,7502,6397,4975,5104,5140,5312,6449,4396,6779,6975,8749,8221,7170,8069,8574,10229,11469,11081,11613,12122,11767,11861,17001,17694,20200,21412,22054,22577,23178,22138,23251,23089,22277,19604,19084,18872,19657
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,7273,7941,8020,11784,9119,7367,5353,6679,5338,5050,6297,5917,6693,6631,6978,6474,5900,3964,4971,4681,2984,2573,2874,3121,2673,3899,3551,4350,3600,4400,5500,2308,6652,6098,3800,3842,3026,3053,8599,9533,11616,13982,20035,37311,58211,48000,34792,95732,93654,94325,96600,104793,106575,113628,108332,124150,115370,115950
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,99890,97944,82523,148038,113936,112871,84312,54077,112107,54518,65181,66224,73818,75418,86695,112715,85072,85117,114464,125038,71812,90602,98956,124872,107957,116456,121320,114736,130361,130394,178595,211394,204790,177039,178652,177884,171191,197222,175282,190242,159853,113635,93514,78312,83230,44451,104303,109376,126107,109737,125056,139179,147068,184003,171083,168974,260171,132200
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,3573815,3935808,4265315,4660809,4355632,4591428,4891506,4766053,4675245,4663176,4567459,4934530,4949319,5299463,5418558,5732973,5582693,5987668,5434067,5258295,5981468,6948556,5987789,6554452,7049189,6007986,6177950,6839755,7065400,7137640,7555180,8327279,8339455,6450918,6269783,7393387,8944164,6879339,6970736,6686423,6105217,6409562,5998473,6558254,6721310,6542296,6165596,6647544,7142371,6944875,7481169,7593955,7606741,7287346,6784626,6361725,6512263,6094875
