Entity,Code,Date,Value
Cote d'Ivoire,CIV,"Mar 11, 2020",-1
Cote d'Ivoire,CIV,"Mar 12, 2020",-1
Cote d'Ivoire,CIV,"Mar 13, 2020",0
Cote d'Ivoire,CIV,"Mar 14, 2020",0
Cote d'Ivoire,CIV,"Mar 15, 2020",0
Cote d'Ivoire,CIV,"Mar 16, 2020",0
Cote d'Ivoire,CIV,"Mar 17, 2020",-1
Cote d'Ivoire,CIV,"Mar 18, 2020",2
Cote d'Ivoire,CIV,"Mar 19, 2020",5
Cote d'Ivoire,CIV,"Mar 20, 2020",6
Cote d'Ivoire,CIV,"Mar 21, 2020",8
Cote d'Ivoire,CIV,"Mar 22, 2020",7
Cote d'Ivoire,CIV,"Mar 23, 2020",9
Cote d'Ivoire,CIV,"Mar 24, 2020",10
Cote d'Ivoire,CIV,"Mar 25, 2020",13
Cote d'Ivoire,CIV,"Mar 26, 2020",15
Cote d'Ivoire,CIV,"Mar 27, 2020",16
Cote d'Ivoire,CIV,"Mar 28, 2020",17
Cote d'Ivoire,CIV,"Mar 29, 2020",14
Cote d'Ivoire,CIV,"Mar 30, 2020",14
Cote d'Ivoire,CIV,"Mar 31, 2020",17
Cote d'Ivoire,CIV,"Apr 1, 2020",16
Cote d'Ivoire,CIV,"Apr 2, 2020",17
Cote d'Ivoire,CIV,"Apr 3, 2020",17
Cote d'Ivoire,CIV,"Apr 4, 2020",18
Cote d'Ivoire,CIV,"Apr 5, 2020",14
Cote d'Ivoire,CIV,"Apr 6, 2020",14
Cote d'Ivoire,CIV,"Apr 7, 2020",17
Cote d'Ivoire,CIV,"Apr 8, 2020",16
Cote d'Ivoire,CIV,"Apr 9, 2020",17
Cote d'Ivoire,CIV,"Apr 10, 2020",19
Cote d'Ivoire,CIV,"Apr 11, 2020",21
Cote d'Ivoire,CIV,"Apr 12, 2020",15
Cote d'Ivoire,CIV,"Apr 13, 2020",14
Cote d'Ivoire,CIV,"Apr 14, 2020",26
Cote d'Ivoire,CIV,"Apr 15, 2020",16
Cote d'Ivoire,CIV,"Apr 16, 2020",17
Cote d'Ivoire,CIV,"Apr 17, 2020",18
Cote d'Ivoire,CIV,"Apr 18, 2020",18
Cote d'Ivoire,CIV,"Apr 19, 2020",14
Cote d'Ivoire,CIV,"Apr 20, 2020",14
Cote d'Ivoire,CIV,"Apr 21, 2020",16
Cote d'Ivoire,CIV,"Apr 22, 2020",16
Cote d'Ivoire,CIV,"Apr 23, 2020",16
Cote d'Ivoire,CIV,"Apr 24, 2020",17
Cote d'Ivoire,CIV,"Apr 25, 2020",19
Cote d'Ivoire,CIV,"Apr 26, 2020",15
Cote d'Ivoire,CIV,"Apr 27, 2020",17
Cote d'Ivoire,CIV,"Apr 28, 2020",17
Cote d'Ivoire,CIV,"Apr 29, 2020",16
Cote d'Ivoire,CIV,"Apr 30, 2020",17
Cote d'Ivoire,CIV,"May 1, 2020",16
Cote d'Ivoire,CIV,"May 2, 2020",24
Cote d'Ivoire,CIV,"May 3, 2020",14
Cote d'Ivoire,CIV,"May 4, 2020",14
Cote d'Ivoire,CIV,"May 5, 2020",15
Cote d'Ivoire,CIV,"May 6, 2020",15
Cote d'Ivoire,CIV,"May 7, 2020",16
Cote d'Ivoire,CIV,"May 8, 2020",15
Cote d'Ivoire,CIV,"May 9, 2020",16
Cote d'Ivoire,CIV,"May 10, 2020",11
Cote d'Ivoire,CIV,"May 11, 2020",12
Cote d'Ivoire,CIV,"May 12, 2020",15
Cote d'Ivoire,CIV,"May 13, 2020",13
Cote d'Ivoire,CIV,"May 14, 2020",13
Cote d'Ivoire,CIV,"May 15, 2020",12
Cote d'Ivoire,CIV,"May 16, 2020",14
Cote d'Ivoire,CIV,"May 17, 2020",10
Cote d'Ivoire,CIV,"May 18, 2020",10
Cote d'Ivoire,CIV,"May 19, 2020",11
Cote d'Ivoire,CIV,"May 20, 2020",10
Cote d'Ivoire,CIV,"May 21, 2020",20
Cote d'Ivoire,CIV,"May 22, 2020",21
Cote d'Ivoire,CIV,"May 23, 2020",10
Cote d'Ivoire,CIV,"May 24, 2020",12
Cote d'Ivoire,CIV,"May 25, 2020",8
Cote d'Ivoire,CIV,"May 26, 2020",11
Croatia,HRV,"Feb 16, 2020",-2
Croatia,HRV,"Feb 17, 2020",-2
Croatia,HRV,"Feb 18, 2020",-1
Croatia,HRV,"Feb 19, 2020",1
Croatia,HRV,"Feb 20, 2020",0
Croatia,HRV,"Feb 21, 2020",0
Croatia,HRV,"Feb 22, 2020",0
Croatia,HRV,"Feb 23, 2020",-2
Croatia,HRV,"Feb 24, 2020",-2
Croatia,HRV,"Feb 25, 2020",-1
Croatia,HRV,"Feb 26, 2020",0
Croatia,HRV,"Feb 27, 2020",2
Croatia,HRV,"Feb 28, 2020",1
Croatia,HRV,"Feb 29, 2020",1
Croatia,HRV,"Mar 1, 2020",0
Croatia,HRV,"Mar 2, 2020",2
Croatia,HRV,"Mar 3, 2020",0
Croatia,HRV,"Mar 4, 2020",1
Croatia,HRV,"Mar 5, 2020",0
Croatia,HRV,"Mar 6, 2020",0
Croatia,HRV,"Mar 7, 2020",1
Croatia,HRV,"Mar 8, 2020",-1
Croatia,HRV,"Mar 9, 2020",-2
Croatia,HRV,"Mar 10, 2020",-1
Croatia,HRV,"Mar 11, 2020",0
Croatia,HRV,"Mar 12, 2020",-1
Croatia,HRV,"Mar 13, 2020",0
Croatia,HRV,"Mar 14, 2020",3
Croatia,HRV,"Mar 15, 2020",4
Croatia,HRV,"Mar 16, 2020",4
Croatia,HRV,"Mar 17, 2020",9
Croatia,HRV,"Mar 18, 2020",11
Croatia,HRV,"Mar 19, 2020",12
Croatia,HRV,"Mar 20, 2020",15
Croatia,HRV,"Mar 21, 2020",18
Croatia,HRV,"Mar 22, 2020",13
Croatia,HRV,"Mar 23, 2020",11
Croatia,HRV,"Mar 24, 2020",22
Croatia,HRV,"Mar 25, 2020",27
Croatia,HRV,"Mar 26, 2020",27
Croatia,HRV,"Mar 27, 2020",28
Croatia,HRV,"Mar 28, 2020",29
Croatia,HRV,"Mar 29, 2020",18
Croatia,HRV,"Mar 30, 2020",15
Croatia,HRV,"Mar 31, 2020",25
Croatia,HRV,"Apr 1, 2020",25
Croatia,HRV,"Apr 2, 2020",24
Croatia,HRV,"Apr 3, 2020",24
Croatia,HRV,"Apr 4, 2020",25
Croatia,HRV,"Apr 5, 2020",16
Croatia,HRV,"Apr 6, 2020",13
Croatia,HRV,"Apr 7, 2020",21
Croatia,HRV,"Apr 8, 2020",21
Croatia,HRV,"Apr 9, 2020",21
Croatia,HRV,"Apr 10, 2020",21
Croatia,HRV,"Apr 11, 2020",25
Croatia,HRV,"Apr 12, 2020",16
Croatia,HRV,"Apr 13, 2020",14
Croatia,HRV,"Apr 14, 2020",29
Croatia,HRV,"Apr 15, 2020",24
Croatia,HRV,"Apr 16, 2020",20
Croatia,HRV,"Apr 17, 2020",20
Croatia,HRV,"Apr 18, 2020",21
Croatia,HRV,"Apr 19, 2020",11
Croatia,HRV,"Apr 20, 2020",10
Croatia,HRV,"Apr 21, 2020",19
Croatia,HRV,"Apr 22, 2020",19
Croatia,HRV,"Apr 23, 2020",18
Croatia,HRV,"Apr 24, 2020",18
Croatia,HRV,"Apr 25, 2020",19
Croatia,HRV,"Apr 26, 2020",9
Croatia,HRV,"Apr 27, 2020",7
Croatia,HRV,"Apr 28, 2020",15
Croatia,HRV,"Apr 29, 2020",14
Croatia,HRV,"Apr 30, 2020",17
Croatia,HRV,"May 1, 2020",13
Croatia,HRV,"May 2, 2020",26
Croatia,HRV,"May 3, 2020",9
Croatia,HRV,"May 4, 2020",7
Croatia,HRV,"May 5, 2020",12
Croatia,HRV,"May 6, 2020",14
Croatia,HRV,"May 7, 2020",13
Croatia,HRV,"May 8, 2020",12
Croatia,HRV,"May 9, 2020",12
Croatia,HRV,"May 10, 2020",4
Croatia,HRV,"May 11, 2020",4
Croatia,HRV,"May 12, 2020",9
Croatia,HRV,"May 13, 2020",12
Croatia,HRV,"May 14, 2020",9
Croatia,HRV,"May 15, 2020",8
Croatia,HRV,"May 16, 2020",8
Croatia,HRV,"May 17, 2020",1
Croatia,HRV,"May 18, 2020",1
Croatia,HRV,"May 19, 2020",6
Croatia,HRV,"May 20, 2020",9
Croatia,HRV,"May 21, 2020",9
Croatia,HRV,"May 22, 2020",6
Croatia,HRV,"May 23, 2020",6
Croatia,HRV,"May 24, 2020",-2
Croatia,HRV,"May 25, 2020",1
Croatia,HRV,"May 26, 2020",6
Czech Republic,CZE,"Feb 16, 2020",-2
Czech Republic,CZE,"Feb 17, 2020",-1
Czech Republic,CZE,"Feb 18, 2020",0
Czech Republic,CZE,"Feb 19, 2020",0
Czech Republic,CZE,"Feb 20, 2020",0
Czech Republic,CZE,"Feb 21, 2020",0
Czech Republic,CZE,"Feb 22, 2020",0
Czech Republic,CZE,"Feb 23, 2020",-3
Czech Republic,CZE,"Feb 24, 2020",0
Czech Republic,CZE,"Feb 25, 2020",0
Czech Republic,CZE,"Feb 26, 2020",0
Czech Republic,CZE,"Feb 27, 2020",0
Czech Republic,CZE,"Feb 28, 2020",0
Czech Republic,CZE,"Feb 29, 2020",0
Czech Republic,CZE,"Mar 1, 2020",0
Czech Republic,CZE,"Mar 2, 2020",-1
Czech Republic,CZE,"Mar 3, 2020",0
Czech Republic,CZE,"Mar 4, 2020",1
Czech Republic,CZE,"Mar 5, 2020",0
Czech Republic,CZE,"Mar 6, 2020",0
Czech Republic,CZE,"Mar 7, 2020",1
Czech Republic,CZE,"Mar 8, 2020",0
Czech Republic,CZE,"Mar 9, 2020",-1
Czech Republic,CZE,"Mar 10, 2020",1
Czech Republic,CZE,"Mar 11, 2020",1
Czech Republic,CZE,"Mar 12, 2020",5
Czech Republic,CZE,"Mar 13, 2020",5
Czech Republic,CZE,"Mar 14, 2020",8
Czech Republic,CZE,"Mar 15, 2020",5
Czech Republic,CZE,"Mar 16, 2020",4
Czech Republic,CZE,"Mar 17, 2020",15
Czech Republic,CZE,"Mar 18, 2020",18
Czech Republic,CZE,"Mar 19, 2020",19
Czech Republic,CZE,"Mar 20, 2020",20
Czech Republic,CZE,"Mar 21, 2020",22
Czech Republic,CZE,"Mar 22, 2020",15
Czech Republic,CZE,"Mar 23, 2020",12
Czech Republic,CZE,"Mar 24, 2020",21
Czech Republic,CZE,"Mar 25, 2020",21
Czech Republic,CZE,"Mar 26, 2020",21
Czech Republic,CZE,"Mar 27, 2020",22
Czech Republic,CZE,"Mar 28, 2020",22
Czech Republic,CZE,"Mar 29, 2020",11
Czech Republic,CZE,"Mar 30, 2020",11
Czech Republic,CZE,"Mar 31, 2020",20
Czech Republic,CZE,"Apr 1, 2020",21
Czech Republic,CZE,"Apr 2, 2020",20
Czech Republic,CZE,"Apr 3, 2020",20
Czech Republic,CZE,"Apr 4, 2020",22
Czech Republic,CZE,"Apr 5, 2020",11
Czech Republic,CZE,"Apr 6, 2020",7
Czech Republic,CZE,"Apr 7, 2020",18
Czech Republic,CZE,"Apr 8, 2020",17
Czech Republic,CZE,"Apr 9, 2020",16
Czech Republic,CZE,"Apr 10, 2020",14
Czech Republic,CZE,"Apr 11, 2020",27
Czech Republic,CZE,"Apr 12, 2020",7
Czech Republic,CZE,"Apr 13, 2020",5
Czech Republic,CZE,"Apr 14, 2020",30
Czech Republic,CZE,"Apr 15, 2020",18
Czech Republic,CZE,"Apr 16, 2020",17
Czech Republic,CZE,"Apr 17, 2020",15
Czech Republic,CZE,"Apr 18, 2020",16
Czech Republic,CZE,"Apr 19, 2020",5
Czech Republic,CZE,"Apr 20, 2020",7
Czech Republic,CZE,"Apr 21, 2020",15
Czech Republic,CZE,"Apr 22, 2020",15
Czech Republic,CZE,"Apr 23, 2020",14
Czech Republic,CZE,"Apr 24, 2020",14
Czech Republic,CZE,"Apr 25, 2020",14
Czech Republic,CZE,"Apr 26, 2020",6
Czech Republic,CZE,"Apr 27, 2020",3
Czech Republic,CZE,"Apr 28, 2020",12
Czech Republic,CZE,"Apr 29, 2020",11
Czech Republic,CZE,"Apr 30, 2020",14
Czech Republic,CZE,"May 1, 2020",9
Czech Republic,CZE,"May 2, 2020",24
Czech Republic,CZE,"May 3, 2020",6
Czech Republic,CZE,"May 4, 2020",4
Czech Republic,CZE,"May 5, 2020",12
Czech Republic,CZE,"May 6, 2020",12
Czech Republic,CZE,"May 7, 2020",12
Czech Republic,CZE,"May 8, 2020",8
Czech Republic,CZE,"May 9, 2020",20
Czech Republic,CZE,"May 10, 2020",0
Czech Republic,CZE,"May 11, 2020",-1
Czech Republic,CZE,"May 12, 2020",11
Czech Republic,CZE,"May 13, 2020",10
Czech Republic,CZE,"May 14, 2020",10
Czech Republic,CZE,"May 15, 2020",9
Czech Republic,CZE,"May 16, 2020",10
Czech Republic,CZE,"May 17, 2020",0
Czech Republic,CZE,"May 18, 2020",-1
Czech Republic,CZE,"May 19, 2020",7
Czech Republic,CZE,"May 20, 2020",7
Czech Republic,CZE,"May 21, 2020",7
Czech Republic,CZE,"May 22, 2020",7
Czech Republic,CZE,"May 23, 2020",7
Czech Republic,CZE,"May 24, 2020",5
Czech Republic,CZE,"May 25, 2020",1
Czech Republic,CZE,"May 26, 2020",8
Denmark,DNK,"Feb 16, 2020",0
Denmark,DNK,"Feb 17, 2020",1
Denmark,DNK,"Feb 18, 2020",1
Denmark,DNK,"Feb 19, 2020",1
Denmark,DNK,"Feb 20, 2020",1
Denmark,DNK,"Feb 21, 2020",1
Denmark,DNK,"Feb 22, 2020",1
Denmark,DNK,"Feb 23, 2020",1
Denmark,DNK,"Feb 24, 2020",0
Denmark,DNK,"Feb 25, 2020",0
Denmark,DNK,"Feb 26, 2020",1
Denmark,DNK,"Feb 27, 2020",1
Denmark,DNK,"Feb 28, 2020",0
Denmark,DNK,"Feb 29, 2020",-1
Denmark,DNK,"Mar 1, 2020",0
Denmark,DNK,"Mar 2, 2020",0
Denmark,DNK,"Mar 3, 2020",0
Denmark,DNK,"Mar 4, 2020",0
Denmark,DNK,"Mar 5, 2020",0
Denmark,DNK,"Mar 6, 2020",0
Denmark,DNK,"Mar 7, 2020",0
Denmark,DNK,"Mar 8, 2020",-1
Denmark,DNK,"Mar 9, 2020",0
Denmark,DNK,"Mar 10, 2020",1
Denmark,DNK,"Mar 11, 2020",2
Denmark,DNK,"Mar 12, 2020",2
Denmark,DNK,"Mar 13, 2020",12
Denmark,DNK,"Mar 14, 2020",16
Denmark,DNK,"Mar 15, 2020",8
Denmark,DNK,"Mar 16, 2020",8
Denmark,DNK,"Mar 17, 2020",17
Denmark,DNK,"Mar 18, 2020",18
Denmark,DNK,"Mar 19, 2020",20
Denmark,DNK,"Mar 20, 2020",19
Denmark,DNK,"Mar 21, 2020",21
Denmark,DNK,"Mar 22, 2020",11
Denmark,DNK,"Mar 23, 2020",9
Denmark,DNK,"Mar 24, 2020",19
Denmark,DNK,"Mar 25, 2020",19
Denmark,DNK,"Mar 26, 2020",19
Denmark,DNK,"Mar 27, 2020",19
Denmark,DNK,"Mar 28, 2020",19
Denmark,DNK,"Mar 29, 2020",10
Denmark,DNK,"Mar 30, 2020",9
Denmark,DNK,"Mar 31, 2020",18
Denmark,DNK,"Apr 1, 2020",17
Denmark,DNK,"Apr 2, 2020",19
Denmark,DNK,"Apr 3, 2020",20
Denmark,DNK,"Apr 4, 2020",19
Denmark,DNK,"Apr 5, 2020",10
Denmark,DNK,"Apr 6, 2020",7
Denmark,DNK,"Apr 7, 2020",16
Denmark,DNK,"Apr 8, 2020",16
Denmark,DNK,"Apr 9, 2020",15
Denmark,DNK,"Apr 10, 2020",22
Denmark,DNK,"Apr 11, 2020",24
Denmark,DNK,"Apr 12, 2020",8
Denmark,DNK,"Apr 13, 2020",6
Denmark,DNK,"Apr 14, 2020",24
Denmark,DNK,"Apr 15, 2020",16
Denmark,DNK,"Apr 16, 2020",17
Denmark,DNK,"Apr 17, 2020",16
Denmark,DNK,"Apr 18, 2020",15
Denmark,DNK,"Apr 19, 2020",7
Denmark,DNK,"Apr 20, 2020",5
Denmark,DNK,"Apr 21, 2020",13
Denmark,DNK,"Apr 22, 2020",13
Denmark,DNK,"Apr 23, 2020",12
Denmark,DNK,"Apr 24, 2020",12
Denmark,DNK,"Apr 25, 2020",13
Denmark,DNK,"Apr 26, 2020",6
Denmark,DNK,"Apr 27, 2020",5
Denmark,DNK,"Apr 28, 2020",13
Denmark,DNK,"Apr 29, 2020",11
Denmark,DNK,"Apr 30, 2020",14
Denmark,DNK,"May 1, 2020",14
Denmark,DNK,"May 2, 2020",16
Denmark,DNK,"May 3, 2020",7
Denmark,DNK,"May 4, 2020",4
Denmark,DNK,"May 5, 2020",11
Denmark,DNK,"May 6, 2020",11
Denmark,DNK,"May 7, 2020",11
Denmark,DNK,"May 8, 2020",7
Denmark,DNK,"May 9, 2020",19
Denmark,DNK,"May 10, 2020",3
Denmark,DNK,"May 11, 2020",2
Denmark,DNK,"May 12, 2020",11
Denmark,DNK,"May 13, 2020",11
Denmark,DNK,"May 14, 2020",11
Denmark,DNK,"May 15, 2020",9
Denmark,DNK,"May 16, 2020",10
Denmark,DNK,"May 17, 2020",6
Denmark,DNK,"May 18, 2020",5
Denmark,DNK,"May 19, 2020",9
Denmark,DNK,"May 20, 2020",8
Denmark,DNK,"May 21, 2020",4
Denmark,DNK,"May 22, 2020",16
Denmark,DNK,"May 23, 2020",14
Denmark,DNK,"May 24, 2020",3
Denmark,DNK,"May 25, 2020",2
Denmark,DNK,"May 26, 2020",7
Dominican Republic,DOM,"Feb 16, 2020",1
Dominican Republic,DOM,"Feb 17, 2020",3
Dominican Republic,DOM,"Feb 18, 2020",1
Dominican Republic,DOM,"Feb 19, 2020",-1
Dominican Republic,DOM,"Feb 20, 2020",1
Dominican Republic,DOM,"Feb 21, 2020",1
Dominican Republic,DOM,"Feb 22, 2020",0
Dominican Republic,DOM,"Feb 23, 2020",0
Dominican Republic,DOM,"Feb 24, 2020",1
Dominican Republic,DOM,"Feb 25, 2020",0
Dominican Republic,DOM,"Feb 26, 2020",0
Dominican Republic,DOM,"Feb 27, 2020",0
Dominican Republic,DOM,"Feb 28, 2020",14
Dominican Republic,DOM,"Feb 29, 2020",1
Dominican Republic,DOM,"Mar 1, 2020",-1
Dominican Republic,DOM,"Mar 2, 2020",1
Dominican Republic,DOM,"Mar 3, 2020",1
Dominican Republic,DOM,"Mar 4, 2020",0
Dominican Republic,DOM,"Mar 5, 2020",0
Dominican Republic,DOM,"Mar 6, 2020",0
Dominican Republic,DOM,"Mar 7, 2020",0
Dominican Republic,DOM,"Mar 8, 2020",0
Dominican Republic,DOM,"Mar 9, 2020",2
Dominican Republic,DOM,"Mar 10, 2020",2
Dominican Republic,DOM,"Mar 11, 2020",0
Dominican Republic,DOM,"Mar 12, 2020",1
Dominican Republic,DOM,"Mar 13, 2020",1
Dominican Republic,DOM,"Mar 14, 2020",3
Dominican Republic,DOM,"Mar 15, 2020",2
Dominican Republic,DOM,"Mar 16, 2020",1
Dominican Republic,DOM,"Mar 17, 2020",4
Dominican Republic,DOM,"Mar 18, 2020",6
Dominican Republic,DOM,"Mar 19, 2020",10
Dominican Republic,DOM,"Mar 20, 2020",20
Dominican Republic,DOM,"Mar 21, 2020",27
Dominican Republic,DOM,"Mar 22, 2020",25
Dominican Republic,DOM,"Mar 23, 2020",21
Dominican Republic,DOM,"Mar 24, 2020",30
Dominican Republic,DOM,"Mar 25, 2020",30
Dominican Republic,DOM,"Mar 26, 2020",32
Dominican Republic,DOM,"Mar 27, 2020",33
Dominican Republic,DOM,"Mar 28, 2020",35
Dominican Republic,DOM,"Mar 29, 2020",28
Dominican Republic,DOM,"Mar 30, 2020",23
Dominican Republic,DOM,"Mar 31, 2020",31
Dominican Republic,DOM,"Apr 1, 2020",31
Dominican Republic,DOM,"Apr 2, 2020",33
Dominican Republic,DOM,"Apr 3, 2020",33
Dominican Republic,DOM,"Apr 4, 2020",34
Dominican Republic,DOM,"Apr 5, 2020",27
Dominican Republic,DOM,"Apr 6, 2020",22
Dominican Republic,DOM,"Apr 7, 2020",31
Dominican Republic,DOM,"Apr 8, 2020",30
Dominican Republic,DOM,"Apr 9, 2020",31
Dominican Republic,DOM,"Apr 10, 2020",32
Dominican Republic,DOM,"Apr 11, 2020",38
Dominican Republic,DOM,"Apr 12, 2020",28
Dominican Republic,DOM,"Apr 13, 2020",22
Dominican Republic,DOM,"Apr 14, 2020",31
Dominican Republic,DOM,"Apr 15, 2020",30
Dominican Republic,DOM,"Apr 16, 2020",31
Dominican Republic,DOM,"Apr 17, 2020",32
Dominican Republic,DOM,"Apr 18, 2020",32
Dominican Republic,DOM,"Apr 19, 2020",25
Dominican Republic,DOM,"Apr 20, 2020",21
Dominican Republic,DOM,"Apr 21, 2020",29
Dominican Republic,DOM,"Apr 22, 2020",31
Dominican Republic,DOM,"Apr 23, 2020",30
Dominican Republic,DOM,"Apr 24, 2020",31
Dominican Republic,DOM,"Apr 25, 2020",31
Dominican Republic,DOM,"Apr 26, 2020",25
Dominican Republic,DOM,"Apr 27, 2020",20
Dominican Republic,DOM,"Apr 28, 2020",30
Dominican Republic,DOM,"Apr 29, 2020",26
Dominican Republic,DOM,"Apr 30, 2020",29
Dominican Republic,DOM,"May 1, 2020",30
Dominican Republic,DOM,"May 2, 2020",30
Dominican Republic,DOM,"May 3, 2020",23
Dominican Republic,DOM,"May 4, 2020",18
Dominican Republic,DOM,"May 5, 2020",31
Dominican Republic,DOM,"May 6, 2020",26
Dominican Republic,DOM,"May 7, 2020",28
Dominican Republic,DOM,"May 8, 2020",29
Dominican Republic,DOM,"May 9, 2020",29
Dominican Republic,DOM,"May 10, 2020",22
Dominican Republic,DOM,"May 11, 2020",18
Dominican Republic,DOM,"May 12, 2020",27
Dominican Republic,DOM,"May 13, 2020",26
Dominican Republic,DOM,"May 14, 2020",27
Dominican Republic,DOM,"May 15, 2020",27
Dominican Republic,DOM,"May 16, 2020",28
Dominican Republic,DOM,"May 17, 2020",22
Dominican Republic,DOM,"May 18, 2020",17
Dominican Republic,DOM,"May 19, 2020",25
Dominican Republic,DOM,"May 20, 2020",24
Dominican Republic,DOM,"May 21, 2020",22
Dominican Republic,DOM,"May 22, 2020",24
Dominican Republic,DOM,"May 23, 2020",23
Dominican Republic,DOM,"May 24, 2020",17
Dominican Republic,DOM,"May 25, 2020",16
Dominican Republic,DOM,"May 26, 2020",20
Ecuador,ECU,"Feb 16, 2020",0
Ecuador,ECU,"Feb 17, 2020",0
Ecuador,ECU,"Feb 18, 2020",1
Ecuador,ECU,"Feb 19, 2020",1
Ecuador,ECU,"Feb 20, 2020",1
Ecuador,ECU,"Feb 21, 2020",1
Ecuador,ECU,"Feb 22, 2020",2
Ecuador,ECU,"Feb 23, 2020",0
Ecuador,ECU,"Feb 24, 2020",-4
Ecuador,ECU,"Feb 25, 2020",11
Ecuador,ECU,"Feb 26, 2020",11
Ecuador,ECU,"Feb 27, 2020",1
Ecuador,ECU,"Feb 28, 2020",2
Ecuador,ECU,"Feb 29, 2020",3
Ecuador,ECU,"Mar 1, 2020",2
Ecuador,ECU,"Mar 2, 2020",2
Ecuador,ECU,"Mar 3, 2020",2
Ecuador,ECU,"Mar 4, 2020",2
Ecuador,ECU,"Mar 5, 2020",2
Ecuador,ECU,"Mar 6, 2020",2
Ecuador,ECU,"Mar 7, 2020",3
Ecuador,ECU,"Mar 8, 2020",2
Ecuador,ECU,"Mar 9, 2020",0
Ecuador,ECU,"Mar 10, 2020",3
Ecuador,ECU,"Mar 11, 2020",2
Ecuador,ECU,"Mar 12, 2020",2
Ecuador,ECU,"Mar 13, 2020",3
Ecuador,ECU,"Mar 14, 2020",7
Ecuador,ECU,"Mar 15, 2020",6
Ecuador,ECU,"Mar 16, 2020",7
Ecuador,ECU,"Mar 17, 2020",10
Ecuador,ECU,"Mar 18, 2020",26
Ecuador,ECU,"Mar 19, 2020",34
Ecuador,ECU,"Mar 20, 2020",36
Ecuador,ECU,"Mar 21, 2020",41
Ecuador,ECU,"Mar 22, 2020",32
Ecuador,ECU,"Mar 23, 2020",25
Ecuador,ECU,"Mar 24, 2020",38
Ecuador,ECU,"Mar 25, 2020",37
Ecuador,ECU,"Mar 26, 2020",39
Ecuador,ECU,"Mar 27, 2020",40
Ecuador,ECU,"Mar 28, 2020",44
Ecuador,ECU,"Mar 29, 2020",34
Ecuador,ECU,"Mar 30, 2020",26
Ecuador,ECU,"Mar 31, 2020",38
Ecuador,ECU,"Apr 1, 2020",37
Ecuador,ECU,"Apr 2, 2020",37
Ecuador,ECU,"Apr 3, 2020",39
Ecuador,ECU,"Apr 4, 2020",43
Ecuador,ECU,"Apr 5, 2020",33
Ecuador,ECU,"Apr 6, 2020",25
Ecuador,ECU,"Apr 7, 2020",38
Ecuador,ECU,"Apr 8, 2020",37
Ecuador,ECU,"Apr 9, 2020",37
Ecuador,ECU,"Apr 10, 2020",37
Ecuador,ECU,"Apr 11, 2020",43
Ecuador,ECU,"Apr 12, 2020",37
Ecuador,ECU,"Apr 13, 2020",28
Ecuador,ECU,"Apr 14, 2020",36
Ecuador,ECU,"Apr 15, 2020",36
Ecuador,ECU,"Apr 16, 2020",36
Ecuador,ECU,"Apr 17, 2020",37
Ecuador,ECU,"Apr 18, 2020",41
Ecuador,ECU,"Apr 19, 2020",34
Ecuador,ECU,"Apr 20, 2020",26
Ecuador,ECU,"Apr 21, 2020",34
Ecuador,ECU,"Apr 22, 2020",35
Ecuador,ECU,"Apr 23, 2020",34
Ecuador,ECU,"Apr 24, 2020",35
Ecuador,ECU,"Apr 25, 2020",39
Ecuador,ECU,"Apr 26, 2020",34
Ecuador,ECU,"Apr 27, 2020",26
Ecuador,ECU,"Apr 28, 2020",35
Ecuador,ECU,"Apr 29, 2020",31
Ecuador,ECU,"Apr 30, 2020",33
Ecuador,ECU,"May 1, 2020",32
Ecuador,ECU,"May 2, 2020",38
Ecuador,ECU,"May 3, 2020",32
Ecuador,ECU,"May 4, 2020",25
Ecuador,ECU,"May 5, 2020",32
Ecuador,ECU,"May 6, 2020",32
Ecuador,ECU,"May 7, 2020",32
Ecuador,ECU,"May 8, 2020",32
Ecuador,ECU,"May 9, 2020",35
Ecuador,ECU,"May 10, 2020",30
Ecuador,ECU,"May 11, 2020",21
Ecuador,ECU,"May 12, 2020",31
Ecuador,ECU,"May 13, 2020",30
Ecuador,ECU,"May 14, 2020",31
Ecuador,ECU,"May 15, 2020",30
Ecuador,ECU,"May 16, 2020",34
Ecuador,ECU,"May 17, 2020",29
Ecuador,ECU,"May 18, 2020",23
Ecuador,ECU,"May 19, 2020",30
Ecuador,ECU,"May 20, 2020",30
Ecuador,ECU,"May 21, 2020",29
Ecuador,ECU,"May 22, 2020",30
Ecuador,ECU,"May 23, 2020",32
Ecuador,ECU,"May 24, 2020",27
Ecuador,ECU,"May 25, 2020",22
Ecuador,ECU,"May 26, 2020",29
Egypt,EGY,"Feb 16, 2020",0
Egypt,EGY,"Feb 17, 2020",-1
Egypt,EGY,"Feb 18, 2020",-1
Egypt,EGY,"Feb 19, 2020",-1
Egypt,EGY,"Feb 20, 2020",0
Egypt,EGY,"Feb 21, 2020",0
Egypt,EGY,"Feb 22, 2020",2
Egypt,EGY,"Feb 23, 2020",0
Egypt,EGY,"Feb 24, 2020",-1
Egypt,EGY,"Feb 25, 2020",1
Egypt,EGY,"Feb 26, 2020",6
Egypt,EGY,"Feb 27, 2020",-1
Egypt,EGY,"Feb 28, 2020",-1
Egypt,EGY,"Feb 29, 2020",1
Egypt,EGY,"Mar 1, 2020",-1
Egypt,EGY,"Mar 2, 2020",-2
Egypt,EGY,"Mar 3, 2020",-1
