country,category,url,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Taiwan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/taiwan/flag-button-round-250.png,"","","","","","","","","","","","",3681,4374,3718,5908,10896,17543,21828,19896,14934,11044,11963,13526,13689,15722,16288,12140,17959,12607,16889,12624,8128,8469,9482,8251,9180,9781,8206,5835,7763,9650,3385,6494,5801,5930,5953,4163,3645,2186,1667,1519,1292,1507,1319,1483,1451,1619
Tajikistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tajikistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88000,71600,70900,71400,60600,54000,46500,28700,136000,94400,94500,53200,101700,104800,147000,111000,185500,148000,156000,183300,218300,227000,236000,229874,224640,233208,238651
Tanzania,Africa,https://cdn.countryflags.com/thumbs/tanzania/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Thailand,Asia & the Pacific,https://cdn.countryflags.com/thumbs/thailand/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Timor,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197410.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Togo,Africa,https://cdn.countryflags.com/thumbs/togo/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tonga,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tonga/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Trinidad & T.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/trinidad-and-tobago/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Tunisia,Africa,https://cdn.countryflags.com/thumbs/tunisia/flag-button-round-250.png,7100,3200,3700,3250,6650,5750,7300,7900,8000,6200,8500,7400,10000,9400,10500,14000,10200,12000,16000,15100,21000,19000,20000,23000,28000,35800,37900,30500,40000,41800,40000,61000,75000,61000,65000,81000,82000,82500,97000,108000,108000,100000,99000,135000,100000,120000,101000,110000,110000,126000,128000,111000,120000,121500,90000,126000,98300,114222
Turkey,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkey/flag-button-round-250.png,283000,322000,327000,337000,362000,440000,640000,700000,620000,748000,780000,850000,850000,950000,900000,1000000,900000,1100000,1350000,1430000,1450000,1600000,1750000,1900000,1900000,1865000,1680000,1950000,1850000,1900000,1900000,2100000,2080000,2095000,2100000,2200000,2550000,2450000,2500000,2400000,2450000,2200000,2600000,2100000,2570000,2002033,2457845,2504494,2782365,2600000,2680075,2888985,3128450,2480444,2569759,2925828,3032164,3625960
Turkmenistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/turkmenistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",24000,21000,23000,22000,12800,14600,18500,20000,23000,33000,35000,40000,45000,45000,43000,63400,61500,64000,63000,62800,63300,63200,63100,63200,63200,63200,63398
Tuvalu,Asia & the Pacific,https://cdn.countryflags.com/thumbs/tuvalu/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uganda,Africa,https://cdn.countryflags.com/thumbs/uganda/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Ukraine,Europe,https://cdn.countryflags.com/thumbs/ukraine/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1147759,1774000,651000,1046200,1040800,1897800,568200,296800,648200,474700,522300,871300,716900,719800,536500,754900,719200,853400,897000,954100,1126800,1211400,1085350,1179570,1099240,1076180,1462360
U.A.E,Asia & the Pacific,https://cdn.countryflags.com/thumbs/united-arab-emirates/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
U.K,Europe,https://cdn.countryflags.com/thumbs/united-kingdom/flag-button-round-250.png,339000,583000,545000,653000,529000,370000,332000,382000,447000,596015,530276,375227,490041,396800,374600,363500,270000,391200,363000,357200,231800,363100,311500,346600,305400,302600,284672,268400,447673,309059,323220,389400,355300,349800,260900,223600,187000,183700,246400,208800,211800,179400,143900,170400,218100,269239,243100,242900,229000,235450,239890,203550,398500,451400,459600,481100,446400,502700
U.S.A,North America,https://cdn.countryflags.com/thumbs/united-states-of-america/flag-button-round-250.png,2584000,2581000,2609000,2866000,2785146,2613313,2451881,2470433,3093302,2901933,2890820,2666565,2841741,2984486,3415533,2935725,3057015,3445880,3685930,4000000,3510620,3684060,3800400,3775700,3590000,3564800,4872600,4140000,4519000,4380000,4402885,4793791,4846680,5216721,4798282,4709151,4682797,5282718,4822413,4799416,4274201,3866376,3982586,4722849,4384832,4455819,4122883,4365055,4394267,4210290,4281731,4078839,4731694,5358740,4556790,5214040,5240670,4652500
Uruguay,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/uruguay/flag-button-round-250.png,23000,23000,23000,23000,23000,24473,26000,28000,30000,31932,28000,25000,25000,27000,23000,24000,25000,28000,30831,28050,25000,38160,40740,42760,37000,39000,33000,27300,37600,27696,34600,28792,29104,47806,37000,64607,66281,57570,73710,62526,53809,45794,73837,66744,77342,61285,66874,51266,58775,52226,73368,50270,45626,52762,55454,37675,44475,48434
Uzbekistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/uzbekistan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",395900,288500,279500,320000,396500,271500,320000,304000,453000,454500,444600,365200,352400,402000,514441,502500,585000,635000,712000,769363,829000,894000,965000,1060000,1441566,1028796,1130335
Vanuatu,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197489.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vatican,Europe,https://cdn.countryflags.com/thumbs/vatican-city/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Venezuela,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/venezuela/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Vietnam,Asia & the Pacific,https://cdn.countryflags.com/thumbs/vietnam/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Yemen,Asia & the Pacific,https://cdn.countryflags.com/thumbs/yemen/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","",150,140,126,132,132,138,144,162,189,198,320,353,1377,1428,1252,1252,1722,1786,1831,1994,2161,2304,2715,2896,3220,10833,11275,18728,20039,20840,20074,20246,20278,20348,20072,20098,17686,17362,17011,16931
Zambia,Africa,https://cdn.countryflags.com/thumbs/zambia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Zimbabwe,Africa,https://cdn.countryflags.com/thumbs/zimbabwe/flag-button-round-250.png,1200,1300,1600,1700,1800,2000,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3642,3256,3646,4606,5000,5466,4846,5130,6088,6074,6941,7101,6345,6860,5000,5800,6200,6000,6200,6000,5800,6000,6200,6500,6561,7000,6905,8000,7196,7024,6954,6891,6826,6761,6500,6500,6670,6644,6539,6502,6466
[WORLD AVERAGE],World,https://webcomicms.net/sites/default/files/clipart/128927/axis-cliparts-128927-7947916.png,17053651,21694110,21009272,22231724,21323988,21762455,25370910,24087398,26778974,27005728,26580791,24759595,29138481,27121411,31135523,31406940,30490589,32486840,36556334,33942609,32667138,40496873,39795515,39814942,38908542,42595784,38462837,42688532,42464226,41045985,35992511,44265125,47728624,46469873,48853754,54339163,56005416,54929371,56992187,59132499,57101395,55303952,58104050,62242493,61908488,63251447,65665515,69041332,71641156,71190840,77073691,78600228,82829058,85485079,82556084,84743988,83000398,86142197
